year,round,date,circuit_name,driver_code,driver_number,team_name,grid_position,classified_position,status,points_real
2014,3,2014-04-06 15:00:00+00:00,Bahrain Grand Prix,HUL,27,Force India,11.0,5,Finished,10.0
2014,3,2014-04-06 15:00:00+00:00,Bahrain Grand Prix,VET,1,Red Bull,10.0,6,Finished,8.0
2014,3,2014-04-06 15:00:00+00:00,Bahrain Grand Prix,MAS,19,Williams,7.0,7,Finished,6.0
2014,3,2014-04-06 15:00:00+00:00,Bahrain Grand Prix,BOT,77,Williams,3.0,8,Finished,4.0
2014,3,2014-04-06 15:00:00+00:00,Bahrain Grand Prix,ALO,14,Ferrari,9.0,9,Finished,2.0
2014,3,2014-04-06 15:00:00+00:00,Bahrain Grand Prix,MAG,20,McLaren,8.0,R,Clutch,0.0
2014,3,2014-04-06 15:00:00+00:00,Bahrain Grand Prix,GUT,21,Sauber,15.0,R,Collision,0.0
2014,3,2014-04-06 15:00:00+00:00,Bahrain Grand Prix,ERI,9,Caterham,20.0,R,Retired,0.0
2014,3,2014-04-06 15:00:00+00:00,Bahrain Grand Prix,VER,25,Toro Rosso,14.0,R,Retired,0.0
2014,3,2014-04-06 15:00:00+00:00,Bahrain Grand Prix,SUT,99,Sauber,22.0,R,Collision,0.0
2014,4,2014-04-20 07:00:00+00:00,Chinese Grand Prix,HAM,44,Mercedes,1.0,1,Finished,25.0
2014,4,2014-04-20 07:00:00+00:00,Chinese Grand Prix,KVY,26,Toro Rosso,13.0,10,+1 Lap,1.0
2014,4,2014-04-20 07:00:00+00:00,Chinese Grand Prix,BUT,22,McLaren,12.0,11,+1 Lap,0.0
2014,4,2014-04-20 07:00:00+00:00,Chinese Grand Prix,VER,25,Toro Rosso,9.0,12,+1 Lap,0.0
2014,4,2014-04-20 07:00:00+00:00,Chinese Grand Prix,MAG,20,McLaren,15.0,13,+1 Lap,0.0
2014,4,2014-04-20 07:00:00+00:00,Chinese Grand Prix,MAL,13,Lotus F1,22.0,14,+1 Lap,0.0
2014,4,2014-04-20 07:00:00+00:00,Chinese Grand Prix,MAS,19,Williams,6.0,15,+1 Lap,0.0
2014,4,2014-04-20 07:00:00+00:00,Chinese Grand Prix,GUT,21,Sauber,17.0,16,+1 Lap,0.0
2014,4,2014-04-20 07:00:00+00:00,Chinese Grand Prix,BIA,17,Marussia,19.0,17,+1 Lap,0.0
2014,4,2014-04-20 07:00:00+00:00,Chinese Grand Prix,KOB,10,Caterham,18.0,18,+1 Lap,0.0
2014,4,2014-04-20 07:00:00+00:00,Chinese Grand Prix,CHI,4,Marussia,21.0,19,+2 Laps,0.0
2014,4,2014-04-20 07:00:00+00:00,Chinese Grand Prix,ROS,6,Mercedes,4.0,2,Finished,18.0
2014,4,2014-04-20 07:00:00+00:00,Chinese Grand Prix,ERI,9,Caterham,20.0,20,+2 Laps,0.0
2014,4,2014-04-20 07:00:00+00:00,Chinese Grand Prix,ALO,14,Ferrari,5.0,3,Finished,15.0
2014,4,2014-04-20 07:00:00+00:00,Chinese Grand Prix,RIC,3,Red Bull,2.0,4,Finished,12.0
2014,4,2014-04-20 07:00:00+00:00,Chinese Grand Prix,VET,1,Red Bull,3.0,5,Finished,10.0
2014,4,2014-04-20 07:00:00+00:00,Chinese Grand Prix,HUL,27,Force India,8.0,6,Finished,8.0
2014,4,2014-04-20 07:00:00+00:00,Chinese Grand Prix,BOT,77,Williams,7.0,7,Finished,6.0
2014,4,2014-04-20 07:00:00+00:00,Chinese Grand Prix,RAI,7,Ferrari,11.0,8,Finished,4.0
2014,4,2014-04-20 07:00:00+00:00,Chinese Grand Prix,PER,11,Force India,16.0,9,Finished,2.0
2014,4,2014-04-20 07:00:00+00:00,Chinese Grand Prix,GRO,8,Lotus F1,10.0,R,Gearbox,0.0
2014,4,2014-04-20 07:00:00+00:00,Chinese Grand Prix,SUT,99,Sauber,14.0,R,Engine,0.0
2014,5,2014-05-11 12:00:00+00:00,Spanish Grand Prix,HAM,44,Mercedes,1.0,1,Finished,25.0
2014,5,2014-05-11 12:00:00+00:00,Spanish Grand Prix,HUL,27,Force India,10.0,10,+1 Lap,1.0
2014,5,2014-05-11 12:00:00+00:00,Spanish Grand Prix,BUT,22,McLaren,8.0,11,+1 Lap,0.0
2014,5,2014-05-11 12:00:00+00:00,Spanish Grand Prix,MAG,20,McLaren,14.0,12,+1 Lap,0.0
2014,5,2014-05-11 12:00:00+00:00,Spanish Grand Prix,MAS,19,Williams,9.0,13,+1 Lap,0.0
2014,5,2014-05-11 12:00:00+00:00,Spanish Grand Prix,KVY,26,Toro Rosso,12.0,14,+1 Lap,0.0
2014,5,2014-05-11 12:00:00+00:00,Spanish Grand Prix,MAL,13,Lotus F1,22.0,15,+1 Lap,0.0
2014,5,2014-05-11 12:00:00+00:00,Spanish Grand Prix,GUT,21,Sauber,13.0,16,+1 Lap,0.0
2014,5,2014-05-11 12:00:00+00:00,Spanish Grand Prix,SUT,99,Sauber,16.0,17,+1 Lap,0.0
2014,5,2014-05-11 12:00:00+00:00,Spanish Grand Prix,BIA,17,Marussia,18.0,18,+2 Laps,0.0
2014,5,2014-05-11 12:00:00+00:00,Spanish Grand Prix,CHI,4,Marussia,17.0,19,+2 Laps,0.0
2014,5,2014-05-11 12:00:00+00:00,Spanish Grand Prix,ROS,6,Mercedes,2.0,2,Finished,18.0
2014,5,2014-05-11 12:00:00+00:00,Spanish Grand Prix,ERI,9,Caterham,19.0,20,+2 Laps,0.0
2014,5,2014-05-11 12:00:00+00:00,Spanish Grand Prix,RIC,3,Red Bull,3.0,3,Finished,15.0
2014,5,2014-05-11 12:00:00+00:00,Spanish Grand Prix,VET,1,Red Bull,15.0,4,Finished,12.0
2014,5,2014-05-11 12:00:00+00:00,Spanish Grand Prix,BOT,77,Williams,4.0,5,Finished,10.0
2014,5,2014-05-11 12:00:00+00:00,Spanish Grand Prix,ALO,14,Ferrari,7.0,6,Finished,8.0
2014,5,2014-05-11 12:00:00+00:00,Spanish Grand Prix,RAI,7,Ferrari,6.0,7,+1 Lap,6.0
2014,5,2014-05-11 12:00:00+00:00,Spanish Grand Prix,GRO,8,Lotus F1,5.0,8,+1 Lap,4.0
2014,5,2014-05-11 12:00:00+00:00,Spanish Grand Prix,PER,11,Force India,11.0,9,+1 Lap,2.0
2014,5,2014-05-11 12:00:00+00:00,Spanish Grand Prix,KOB,10,Caterham,20.0,R,Brakes,0.0
2014,5,2014-05-11 12:00:00+00:00,Spanish Grand Prix,VER,25,Toro Rosso,21.0,R,Exhaust,0.0
2014,6,2014-05-25 12:00:00+00:00,Monaco Grand Prix,ROS,6,Mercedes,1.0,1,Finished,25.0
2014,6,2014-05-25 12:00:00+00:00,Monaco Grand Prix,MAG,20,McLaren,8.0,10,+1 Lap,1.0
2014,6,2014-05-25 12:00:00+00:00,Monaco Grand Prix,ERI,9,Caterham,22.0,11,+1 Lap,0.0
2014,6,2014-05-25 12:00:00+00:00,Monaco Grand Prix,RAI,7,Ferrari,6.0,12,+1 Lap,0.0
2014,6,2014-05-25 12:00:00+00:00,Monaco Grand Prix,KOB,10,Caterham,20.0,13,+2 Laps,0.0
2014,6,2014-05-25 12:00:00+00:00,Monaco Grand Prix,CHI,4,Marussia,19.0,14,+3 Laps,0.0
2014,6,2014-05-25 12:00:00+00:00,Monaco Grand Prix,HAM,44,Mercedes,2.0,2,Finished,18.0
2014,6,2014-05-25 12:00:00+00:00,Monaco Grand Prix,RIC,3,Red Bull,3.0,3,Finished,15.0
2014,6,2014-05-25 12:00:00+00:00,Monaco Grand Prix,ALO,14,Ferrari,5.0,4,Finished,12.0
2014,6,2014-05-25 12:00:00+00:00,Monaco Grand Prix,HUL,27,Force India,11.0,5,+1 Lap,10.0
2014,6,2014-05-25 12:00:00+00:00,Monaco Grand Prix,BUT,22,McLaren,12.0,6,+1 Lap,8.0
2014,6,2014-05-25 12:00:00+00:00,Monaco Grand Prix,MAS,19,Williams,16.0,7,+1 Lap,6.0
2014,6,2014-05-25 12:00:00+00:00,Monaco Grand Prix,GRO,8,Lotus F1,14.0,8,+1 Lap,4.0
2014,6,2014-05-25 12:00:00+00:00,Monaco Grand Prix,BIA,17,Marussia,21.0,9,+1 Lap,2.0
2014,6,2014-05-25 12:00:00+00:00,Monaco Grand Prix,GUT,21,Sauber,17.0,R,Accident,0.0
2014,6,2014-05-25 12:00:00+00:00,Monaco Grand Prix,BOT,77,Williams,13.0,R,Engine,0.0
2014,6,2014-05-25 12:00:00+00:00,Monaco Grand Prix,VER,25,Toro Rosso,7.0,R,Engine,0.0
2014,6,2014-05-25 12:00:00+00:00,Monaco Grand Prix,SUT,99,Sauber,18.0,R,Accident,0.0
2014,6,2014-05-25 12:00:00+00:00,Monaco Grand Prix,KVY,26,Toro Rosso,9.0,R,Mechanical,0.0
2014,6,2014-05-25 12:00:00+00:00,Monaco Grand Prix,VET,1,Red Bull,4.0,R,Turbo,0.0
2014,6,2014-05-25 12:00:00+00:00,Monaco Grand Prix,PER,11,Force India,10.0,R,Collision,0.0
2014,6,2014-05-25 12:00:00+00:00,Monaco Grand Prix,MAL,13,Lotus F1,15.0,W,Withdrew,0.0
2014,7,2014-06-08 18:00:00+00:00,Canadian Grand Prix,RIC,3,Red Bull,6.0,1,Finished,25.0
2014,7,2014-06-08 18:00:00+00:00,Canadian Grand Prix,RAI,7,Ferrari,10.0,10,Finished,1.0
2014,7,2014-06-08 18:00:00+00:00,Canadian Grand Prix,PER,11,Force India,13.0,11,Collision,0.0
2014,7,2014-06-08 18:00:00+00:00,Canadian Grand Prix,MAS,19,Williams,5.0,12,Collision,0.0
2014,7,2014-06-08 18:00:00+00:00,Canadian Grand Prix,SUT,99,Sauber,16.0,13,+1 Lap,0.0
2014,7,2014-06-08 18:00:00+00:00,Canadian Grand Prix,GUT,21,Sauber,22.0,14,ERS,0.0
2014,7,2014-06-08 18:00:00+00:00,Canadian Grand Prix,ROS,6,Mercedes,1.0,2,Finished,18.0
2014,7,2014-06-08 18:00:00+00:00,Canadian Grand Prix,VET,1,Red Bull,3.0,3,Finished,15.0
2014,7,2014-06-08 18:00:00+00:00,Canadian Grand Prix,BUT,22,McLaren,9.0,4,Finished,12.0
2014,7,2014-06-08 18:00:00+00:00,Canadian Grand Prix,HUL,27,Force India,11.0,5,Finished,10.0
2014,7,2014-06-08 18:00:00+00:00,Canadian Grand Prix,ALO,14,Ferrari,7.0,6,Finished,8.0
2014,7,2014-06-08 18:00:00+00:00,Canadian Grand Prix,BOT,77,Williams,4.0,7,Finished,6.0
2014,7,2014-06-08 18:00:00+00:00,Canadian Grand Prix,VER,25,Toro Rosso,8.0,8,Finished,4.0
2014,7,2014-06-08 18:00:00+00:00,Canadian Grand Prix,MAG,20,McLaren,12.0,9,Finished,2.0
2014,7,2014-06-08 18:00:00+00:00,Canadian Grand Prix,GRO,8,Lotus F1,14.0,R,Rear wing,0.0
2014,7,2014-06-08 18:00:00+00:00,Canadian Grand Prix,KVY,26,Toro Rosso,15.0,R,Drivetrain,0.0
2014,7,2014-06-08 18:00:00+00:00,Canadian Grand Prix,HAM,44,Mercedes,2.0,R,Brakes,0.0
2014,7,2014-06-08 18:00:00+00:00,Canadian Grand Prix,KOB,10,Caterham,21.0,R,Suspension,0.0
2014,7,2014-06-08 18:00:00+00:00,Canadian Grand Prix,MAL,13,Lotus F1,17.0,R,Power Unit,0.0
2014,7,2014-06-08 18:00:00+00:00,Canadian Grand Prix,ERI,9,Caterham,20.0,R,Turbo,0.0
2014,7,2014-06-08 18:00:00+00:00,Canadian Grand Prix,CHI,4,Marussia,18.0,R,Collision,0.0
2014,7,2014-06-08 18:00:00+00:00,Canadian Grand Prix,BIA,17,Marussia,19.0,R,Collision,0.0
2014,8,2014-06-22 12:00:00+00:00,Austrian Grand Prix,ROS,6,Mercedes,3.0,1,Finished,25.0
2014,8,2014-06-22 12:00:00+00:00,Austrian Grand Prix,RAI,7,Ferrari,8.0,10,Finished,1.0
2014,8,2014-06-22 12:00:00+00:00,Austrian Grand Prix,BUT,22,McLaren,11.0,11,Finished,0.0
2014,8,2014-06-22 12:00:00+00:00,Austrian Grand Prix,MAL,13,Lotus F1,13.0,12,+1 Lap,0.0
2014,8,2014-06-22 12:00:00+00:00,Austrian Grand Prix,SUT,99,Sauber,16.0,13,+1 Lap,0.0
2014,8,2014-06-22 12:00:00+00:00,Austrian Grand Prix,GRO,8,Lotus F1,22.0,14,+1 Lap,0.0
2014,8,2014-06-22 12:00:00+00:00,Austrian Grand Prix,BIA,17,Marussia,18.0,15,+2 Laps,0.0
2014,8,2014-06-22 12:00:00+00:00,Austrian Grand Prix,KOB,10,Caterham,19.0,16,+2 Laps,0.0
2014,8,2014-06-22 12:00:00+00:00,Austrian Grand Prix,CHI,4,Marussia,21.0,17,+2 Laps,0.0
2014,8,2014-06-22 12:00:00+00:00,Austrian Grand Prix,ERI,9,Caterham,20.0,18,+2 Laps,0.0
2014,8,2014-06-22 12:00:00+00:00,Austrian Grand Prix,GUT,21,Sauber,17.0,19,+2 Laps,0.0
2014,8,2014-06-22 12:00:00+00:00,Austrian Grand Prix,HAM,44,Mercedes,9.0,2,Finished,18.0
2014,8,2014-06-22 12:00:00+00:00,Austrian Grand Prix,BOT,77,Williams,2.0,3,Finished,15.0
2014,8,2014-06-22 12:00:00+00:00,Austrian Grand Prix,MAS,19,Williams,1.0,4,Finished,12.0
2014,8,2014-06-22 12:00:00+00:00,Austrian Grand Prix,ALO,14,Ferrari,4.0,5,Finished,10.0
2014,8,2014-06-22 12:00:00+00:00,Austrian Grand Prix,PER,11,Force India,15.0,6,Finished,8.0
2014,8,2014-06-22 12:00:00+00:00,Austrian Grand Prix,MAG,20,McLaren,6.0,7,Finished,6.0
2014,8,2014-06-22 12:00:00+00:00,Austrian Grand Prix,RIC,3,Red Bull,5.0,8,Finished,4.0
2014,8,2014-06-22 12:00:00+00:00,Austrian Grand Prix,HUL,27,Force India,10.0,9,Finished,2.0
2014,8,2014-06-22 12:00:00+00:00,Austrian Grand Prix,VER,25,Toro Rosso,14.0,R,Brakes,0.0
2014,8,2014-06-22 12:00:00+00:00,Austrian Grand Prix,VET,1,Red Bull,12.0,R,Electrical,0.0
2014,8,2014-06-22 12:00:00+00:00,Austrian Grand Prix,KVY,26,Toro Rosso,7.0,R,Suspension,0.0
2014,9,2014-07-06 12:00:00+00:00,British Grand Prix,HAM,44,Mercedes,6.0,1,Finished,25.0
2014,9,2014-07-06 12:00:00+00:00,British Grand Prix,VER,25,Toro Rosso,10.0,10,+1 Lap,1.0
2014,9,2014-07-06 12:00:00+00:00,British Grand Prix,PER,11,Force India,7.0,11,+1 Lap,0.0
2014,9,2014-07-06 12:00:00+00:00,British Grand Prix,GRO,8,Lotus F1,11.0,12,+1 Lap,0.0
2014,9,2014-07-06 12:00:00+00:00,British Grand Prix,SUT,99,Sauber,13.0,13,+1 Lap,0.0
2014,9,2014-07-06 12:00:00+00:00,British Grand Prix,BIA,17,Marussia,12.0,14,+1 Lap,0.0
2014,9,2014-07-06 12:00:00+00:00,British Grand Prix,KOB,10,Caterham,22.0,15,+2 Laps,0.0
2014,9,2014-07-06 12:00:00+00:00,British Grand Prix,CHI,4,Marussia,17.0,16,+2 Laps,0.0
2014,9,2014-07-06 12:00:00+00:00,British Grand Prix,MAL,13,Lotus F1,20.0,17,+3 Laps,0.0
2014,9,2014-07-06 12:00:00+00:00,British Grand Prix,BOT,77,Williams,14.0,2,Finished,18.0
2014,9,2014-07-06 12:00:00+00:00,British Grand Prix,RIC,3,Red Bull,8.0,3,Finished,15.0
2014,9,2014-07-06 12:00:00+00:00,British Grand Prix,BUT,22,McLaren,3.0,4,Finished,12.0
2014,9,2014-07-06 12:00:00+00:00,British Grand Prix,VET,1,Red Bull,2.0,5,Finished,10.0
2014,9,2014-07-06 12:00:00+00:00,British Grand Prix,ALO,14,Ferrari,16.0,6,Finished,8.0
2014,9,2014-07-06 12:00:00+00:00,British Grand Prix,MAG,20,McLaren,5.0,7,Finished,6.0
2014,9,2014-07-06 12:00:00+00:00,British Grand Prix,HUL,27,Force India,4.0,8,Finished,4.0
2014,9,2014-07-06 12:00:00+00:00,British Grand Prix,KVY,26,Toro Rosso,9.0,9,Finished,2.0
2014,9,2014-07-06 12:00:00+00:00,British Grand Prix,ROS,6,Mercedes,1.0,R,Gearbox,0.0
2014,9,2014-07-06 12:00:00+00:00,British Grand Prix,ERI,9,Caterham,21.0,R,Suspension,0.0
2014,9,2014-07-06 12:00:00+00:00,British Grand Prix,GUT,21,Sauber,19.0,R,Collision,0.0
2014,9,2014-07-06 12:00:00+00:00,British Grand Prix,MAS,19,Williams,15.0,R,Collision,0.0
2014,9,2014-07-06 12:00:00+00:00,British Grand Prix,RAI,7,Ferrari,18.0,R,Collision,0.0
2014,10,2014-07-20 12:00:00+00:00,German Grand Prix,ROS,6,Mercedes,1.0,1,Finished,25.0
2014,10,2014-07-20 12:00:00+00:00,German Grand Prix,PER,11,Force India,10.0,10,+1 Lap,1.0
2014,10,2014-07-20 12:00:00+00:00,German Grand Prix,RAI,7,Ferrari,12.0,11,+1 Lap,0.0
2014,10,2014-07-20 12:00:00+00:00,German Grand Prix,MAL,13,Lotus F1,18.0,12,+1 Lap,0.0
2014,10,2014-07-20 12:00:00+00:00,German Grand Prix,VER,25,Toro Rosso,13.0,13,+1 Lap,0.0
2014,10,2014-07-20 12:00:00+00:00,German Grand Prix,GUT,21,Sauber,16.0,14,+1 Lap,0.0
2014,10,2014-07-20 12:00:00+00:00,German Grand Prix,BIA,17,Marussia,17.0,15,+1 Lap,0.0
2014,10,2014-07-20 12:00:00+00:00,German Grand Prix,KOB,10,Caterham,19.0,16,+2 Laps,0.0
2014,10,2014-07-20 12:00:00+00:00,German Grand Prix,CHI,4,Marussia,21.0,17,+2 Laps,0.0
2014,10,2014-07-20 12:00:00+00:00,German Grand Prix,ERI,9,Caterham,22.0,18,+2 Laps,0.0
2014,10,2014-07-20 12:00:00+00:00,German Grand Prix,BOT,77,Williams,2.0,2,Finished,18.0
2014,10,2014-07-20 12:00:00+00:00,German Grand Prix,HAM,44,Mercedes,20.0,3,Finished,15.0
2014,10,2014-07-20 12:00:00+00:00,German Grand Prix,VET,1,Red Bull,6.0,4,Finished,12.0
2014,10,2014-07-20 12:00:00+00:00,German Grand Prix,ALO,14,Ferrari,7.0,5,Finished,10.0
2014,10,2014-07-20 12:00:00+00:00,German Grand Prix,RIC,3,Red Bull,5.0,6,Finished,8.0
2014,10,2014-07-20 12:00:00+00:00,German Grand Prix,HUL,27,Force India,9.0,7,Finished,6.0
2014,10,2014-07-20 12:00:00+00:00,German Grand Prix,BUT,22,McLaren,11.0,8,Finished,4.0
2014,10,2014-07-20 12:00:00+00:00,German Grand Prix,MAG,20,McLaren,4.0,9,+1 Lap,2.0
2014,10,2014-07-20 12:00:00+00:00,German Grand Prix,SUT,99,Sauber,15.0,R,Brakes,0.0
2014,10,2014-07-20 12:00:00+00:00,German Grand Prix,KVY,26,Toro Rosso,8.0,R,Oil leak,0.0
2014,10,2014-07-20 12:00:00+00:00,German Grand Prix,GRO,8,Lotus F1,14.0,R,Water leak,0.0
2014,10,2014-07-20 12:00:00+00:00,German Grand Prix,MAS,19,Williams,3.0,R,Collision,0.0
2014,11,2014-07-27 12:00:00+00:00,Hungarian Grand Prix,RIC,3,Red Bull,4.0,1,Finished,25.0
2014,11,2014-07-27 12:00:00+00:00,Hungarian Grand Prix,BUT,22,McLaren,7.0,10,Finished,1.0
2014,11,2014-07-27 12:00:00+00:00,Hungarian Grand Prix,SUT,99,Sauber,11.0,11,Finished,0.0
2014,11,2014-07-27 12:00:00+00:00,Hungarian Grand Prix,MAG,20,McLaren,21.0,12,Finished,0.0
2014,11,2014-07-27 12:00:00+00:00,Hungarian Grand Prix,MAL,13,Lotus F1,20.0,13,Finished,0.0
2014,11,2014-07-27 12:00:00+00:00,Hungarian Grand Prix,KVY,26,Toro Rosso,10.0,14,+1 Lap,0.0
2014,11,2014-07-27 12:00:00+00:00,Hungarian Grand Prix,BIA,17,Marussia,15.0,15,+1 Lap,0.0
2014,11,2014-07-27 12:00:00+00:00,Hungarian Grand Prix,CHI,4,Marussia,18.0,16,+1 Lap,0.0
2014,11,2014-07-27 12:00:00+00:00,Hungarian Grand Prix,ALO,14,Ferrari,5.0,2,Finished,18.0
2014,11,2014-07-27 12:00:00+00:00,Hungarian Grand Prix,HAM,44,Mercedes,22.0,3,Finished,15.0
2014,11,2014-07-27 12:00:00+00:00,Hungarian Grand Prix,ROS,6,Mercedes,1.0,4,Finished,12.0
2014,11,2014-07-27 12:00:00+00:00,Hungarian Grand Prix,MAS,19,Williams,6.0,5,Finished,10.0
2014,11,2014-07-27 12:00:00+00:00,Hungarian Grand Prix,RAI,7,Ferrari,16.0,6,Finished,8.0
2014,11,2014-07-27 12:00:00+00:00,Hungarian Grand Prix,VET,1,Red Bull,2.0,7,Finished,6.0
2014,11,2014-07-27 12:00:00+00:00,Hungarian Grand Prix,BOT,77,Williams,3.0,8,Finished,4.0
2014,11,2014-07-27 12:00:00+00:00,Hungarian Grand Prix,VER,25,Toro Rosso,8.0,9,Finished,2.0
2014,11,2014-07-27 12:00:00+00:00,Hungarian Grand Prix,GUT,21,Sauber,13.0,R,Retired,0.0
2014,11,2014-07-27 12:00:00+00:00,Hungarian Grand Prix,KOB,10,Caterham,17.0,R,Retired,0.0
2014,11,2014-07-27 12:00:00+00:00,Hungarian Grand Prix,PER,11,Force India,12.0,R,Accident,0.0
2014,11,2014-07-27 12:00:00+00:00,Hungarian Grand Prix,HUL,27,Force India,9.0,R,Accident,0.0
2014,11,2014-07-27 12:00:00+00:00,Hungarian Grand Prix,GRO,8,Lotus F1,14.0,R,Accident,0.0
2014,11,2014-07-27 12:00:00+00:00,Hungarian Grand Prix,ERI,9,Caterham,19.0,R,Accident,0.0
2014,12,2014-08-24 12:00:00+00:00,Belgian Grand Prix,RIC,3,Red Bull,5.0,1,Finished,25.0
2014,12,2014-08-24 12:00:00+00:00,Belgian Grand Prix,HUL,27,Force India,18.0,10,Finished,1.0
2014,12,2014-08-24 12:00:00+00:00,Belgian Grand Prix,VER,25,Toro Rosso,12.0,11,Finished,0.0
2014,12,2014-08-24 12:00:00+00:00,Belgian Grand Prix,MAG,20,McLaren,7.0,12,Finished,0.0
2014,12,2014-08-24 12:00:00+00:00,Belgian Grand Prix,MAS,19,Williams,9.0,13,Finished,0.0
2014,12,2014-08-24 12:00:00+00:00,Belgian Grand Prix,SUT,99,Sauber,14.0,14,Finished,0.0
2014,12,2014-08-24 12:00:00+00:00,Belgian Grand Prix,GUT,21,Sauber,20.0,15,Finished,0.0
2014,12,2014-08-24 12:00:00+00:00,Belgian Grand Prix,CHI,4,Marussia,19.0,16,+1 Lap,0.0
2014,12,2014-08-24 12:00:00+00:00,Belgian Grand Prix,ERI,9,Caterham,22.0,17,+1 Lap,0.0
2014,12,2014-08-24 12:00:00+00:00,Belgian Grand Prix,BIA,17,Marussia,16.0,18,Gearbox,0.0
2014,12,2014-08-24 12:00:00+00:00,Belgian Grand Prix,ROS,6,Mercedes,1.0,2,Finished,18.0
2014,12,2014-08-24 12:00:00+00:00,Belgian Grand Prix,BOT,77,Williams,6.0,3,Finished,15.0
2014,12,2014-08-24 12:00:00+00:00,Belgian Grand Prix,RAI,7,Ferrari,8.0,4,Finished,12.0
2014,12,2014-08-24 12:00:00+00:00,Belgian Grand Prix,VET,1,Red Bull,3.0,5,Finished,10.0
2014,12,2014-08-24 12:00:00+00:00,Belgian Grand Prix,BUT,22,McLaren,10.0,6,Finished,8.0
2014,12,2014-08-24 12:00:00+00:00,Belgian Grand Prix,ALO,14,Ferrari,4.0,7,Finished,6.0
2014,12,2014-08-24 12:00:00+00:00,Belgian Grand Prix,PER,11,Force India,13.0,8,Finished,4.0
2014,12,2014-08-24 12:00:00+00:00,Belgian Grand Prix,KVY,26,Toro Rosso,11.0,9,Finished,2.0
2014,12,2014-08-24 12:00:00+00:00,Belgian Grand Prix,HAM,44,Mercedes,2.0,R,Retired,0.0
2014,12,2014-08-24 12:00:00+00:00,Belgian Grand Prix,GRO,8,Lotus F1,15.0,R,Retired,0.0
2014,12,2014-08-24 12:00:00+00:00,Belgian Grand Prix,MAL,13,Lotus F1,17.0,R,Mechanical,0.0
2014,12,2014-08-24 12:00:00+00:00,Belgian Grand Prix,LOT,45,Caterham,21.0,R,Power Unit,0.0
2014,13,2014-09-07 12:00:00+00:00,Italian Grand Prix,HAM,44,Mercedes,1.0,1,Finished,25.0
2014,13,2014-09-07 12:00:00+00:00,Italian Grand Prix,MAG,20,McLaren,5.0,10,Finished,1.0
2014,13,2014-09-07 12:00:00+00:00,Italian Grand Prix,KVY,26,Toro Rosso,21.0,11,Finished,0.0
2014,13,2014-09-07 12:00:00+00:00,Italian Grand Prix,HUL,27,Force India,13.0,12,Finished,0.0
2014,13,2014-09-07 12:00:00+00:00,Italian Grand Prix,VER,25,Toro Rosso,12.0,13,Finished,0.0
2014,13,2014-09-07 12:00:00+00:00,Italian Grand Prix,MAL,13,Lotus F1,16.0,14,+1 Lap,0.0
2014,13,2014-09-07 12:00:00+00:00,Italian Grand Prix,SUT,99,Sauber,14.0,15,+1 Lap,0.0
2014,13,2014-09-07 12:00:00+00:00,Italian Grand Prix,GRO,8,Lotus F1,17.0,16,+1 Lap,0.0
2014,13,2014-09-07 12:00:00+00:00,Italian Grand Prix,KOB,10,Caterham,18.0,17,+1 Lap,0.0
2014,13,2014-09-07 12:00:00+00:00,Italian Grand Prix,BIA,17,Marussia,19.0,18,+1 Lap,0.0
2014,13,2014-09-07 12:00:00+00:00,Italian Grand Prix,GUT,21,Sauber,15.0,19,+2 Laps,0.0
2014,13,2014-09-07 12:00:00+00:00,Italian Grand Prix,ROS,6,Mercedes,2.0,2,Finished,18.0
2014,13,2014-09-07 12:00:00+00:00,Italian Grand Prix,ERI,9,Caterham,22.0,20,+2 Laps,0.0
2014,13,2014-09-07 12:00:00+00:00,Italian Grand Prix,MAS,19,Williams,4.0,3,Finished,15.0
2014,13,2014-09-07 12:00:00+00:00,Italian Grand Prix,BOT,77,Williams,3.0,4,Finished,12.0
2014,13,2014-09-07 12:00:00+00:00,Italian Grand Prix,RIC,3,Red Bull,9.0,5,Finished,10.0
2014,13,2014-09-07 12:00:00+00:00,Italian Grand Prix,VET,1,Red Bull,8.0,6,Finished,8.0
2014,13,2014-09-07 12:00:00+00:00,Italian Grand Prix,PER,11,Force India,10.0,7,Finished,6.0
2014,13,2014-09-07 12:00:00+00:00,Italian Grand Prix,BUT,22,McLaren,6.0,8,Finished,4.0
2014,13,2014-09-07 12:00:00+00:00,Italian Grand Prix,RAI,7,Ferrari,11.0,9,Finished,2.0
2014,13,2014-09-07 12:00:00+00:00,Italian Grand Prix,ALO,14,Ferrari,7.0,R,Engine,0.0
2014,13,2014-09-07 12:00:00+00:00,Italian Grand Prix,CHI,4,Marussia,20.0,R,Accident,0.0
2014,14,2014-09-21 12:00:00+00:00,Singapore Grand Prix,HAM,44,Mercedes,1.0,1,Finished,25.0
2014,14,2014-09-21 12:00:00+00:00,Singapore Grand Prix,MAG,20,McLaren,9.0,10,Finished,1.0
2014,14,2014-09-21 12:00:00+00:00,Singapore Grand Prix,BOT,77,Williams,8.0,11,Finished,0.0
2014,14,2014-09-21 12:00:00+00:00,Singapore Grand Prix,MAL,13,Lotus F1,18.0,12,Finished,0.0
2014,14,2014-09-21 12:00:00+00:00,Singapore Grand Prix,GRO,8,Lotus F1,16.0,13,Finished,0.0
2014,14,2014-09-21 12:00:00+00:00,Singapore Grand Prix,KVY,26,Toro Rosso,10.0,14,Finished,0.0
