year,round,driver,team,position,puntos_carrera,es_abandono
2017,5,ALO,McLaren,12,0,False
2017,5,MAS,Williams,13,0,False
2017,5,MAG,Haas F1 Team,14,0,False
2017,5,PAL,Renault,15,0,False
2017,5,STR,Williams,16,0,False
2017,5,BOT,Mercedes,999,0,True
2017,5,VAN,McLaren,999,0,True
2017,5,VER,Red Bull,999,0,True
2017,5,RAI,Ferrari,999,0,True
2017,6,VET,Ferrari,1,25,False
2017,6,RAI,Ferrari,2,18,False
2017,6,RIC,Red Bull,3,15,False
2017,6,BOT,Mercedes,4,12,False
2017,6,VER,Red Bull,5,10,False
2017,6,SAI,Toro Rosso,6,8,False
2017,6,HAM,Mercedes,7,6,False
2017,6,GRO,Haas F1 Team,8,4,False
2017,6,MAS,Williams,9,2,False
2017,6,MAG,Haas F1 Team,10,1,False
2017,6,PAL,Renault,11,0,False
2017,6,OCO,Force India,12,0,False
2017,6,PER,Force India,13,0,False
2017,6,KVY,Toro Rosso,14,0,False
2017,6,STR,Williams,15,0,False
2017,6,VAN,McLaren,999,0,True
2017,6,ERI,Sauber,999,0,True
2017,6,BUT,McLaren,999,0,True
2017,6,WEH,Sauber,999,0,True
2017,6,HUL,Renault,999,0,True
2017,7,HAM,Mercedes,1,25,False
2017,7,BOT,Mercedes,2,18,False
2017,7,RIC,Red Bull,3,15,False
2017,7,VET,Ferrari,4,12,False
2017,7,PER,Force India,5,10,False
2017,7,OCO,Force India,6,8,False
2017,7,RAI,Ferrari,7,6,False
2017,7,HUL,Renault,8,4,False
2017,7,STR,Williams,9,2,False
2017,7,GRO,Haas F1 Team,10,1,False
2017,7,PAL,Renault,11,0,False
2017,7,MAG,Haas F1 Team,12,0,False
2017,7,ERI,Sauber,13,0,False
2017,7,VAN,McLaren,14,0,False
2017,7,WEH,Sauber,15,0,False
2017,7,ALO,McLaren,16,0,False
2017,7,KVY,Toro Rosso,999,0,True
2017,7,VER,Red Bull,999,0,True
2017,7,MAS,Williams,999,0,True
2017,7,SAI,Toro Rosso,999,0,True
2017,8,RIC,Red Bull,1,25,False
2017,8,BOT,Mercedes,2,18,False
2017,8,STR,Williams,3,15,False
2017,8,VET,Ferrari,4,12,False
2017,8,HAM,Mercedes,5,10,False
2017,8,OCO,Force India,6,8,False
2017,8,MAG,Haas F1 Team,7,6,False
2017,8,SAI,Toro Rosso,8,4,False
2017,8,ALO,McLaren,9,2,False
2017,8,WEH,Sauber,10,1,False
2017,8,ERI,Sauber,11,0,False
2017,8,VAN,McLaren,12,0,False
2017,8,GRO,Haas F1 Team,13,0,False
2017,8,RAI,Ferrari,14,0,False
2017,8,PER,Force India,999,0,True
2017,8,MAS,Williams,999,0,True
2017,8,HUL,Renault,999,0,True
2017,8,VER,Red Bull,999,0,True
2017,8,KVY,Toro Rosso,999,0,True
2017,8,PAL,Renault,999,0,True
2017,9,BOT,Mercedes,1,25,False
2017,9,VET,Ferrari,2,18,False
2017,9,RIC,Red Bull,3,15,False
2017,9,HAM,Mercedes,4,12,False
2017,9,RAI,Ferrari,5,10,False
2017,9,GRO,Haas F1 Team,6,8,False
2017,9,PER,Force India,7,6,False
2017,9,OCO,Force India,8,4,False
2017,9,MAS,Williams,9,2,False
2017,9,STR,Williams,10,1,False
2017,9,PAL,Renault,11,0,False
2017,9,VAN,McLaren,12,0,False
2017,9,HUL,Renault,13,0,False
2017,9,WEH,Sauber,14,0,False
2017,9,ERI,Sauber,15,0,False
2017,9,KVY,Toro Rosso,16,0,False
2017,9,SAI,Toro Rosso,999,0,True
2017,9,MAG,Haas F1 Team,999,0,True
2017,9,ALO,McLaren,999,0,True
2017,9,VER,Red Bull,999,0,True
2017,10,HAM,Mercedes,1,25,False
2017,10,BOT,Mercedes,2,18,False
2017,10,RAI,Ferrari,3,15,False
2017,10,VER,Red Bull,4,12,False
2017,10,RIC,Red Bull,5,10,False
2017,10,HUL,Renault,6,8,False
2017,10,VET,Ferrari,7,6,False
2017,10,OCO,Force India,8,4,False
2017,10,PER,Force India,9,2,False
2017,10,MAS,Williams,10,1,False
2017,10,VAN,McLaren,11,0,False
2017,10,MAG,Haas F1 Team,12,0,False
2017,10,GRO,Haas F1 Team,13,0,False
2017,10,ERI,Sauber,14,0,False
2017,10,KVY,Toro Rosso,15,0,False
2017,10,STR,Williams,16,0,False
2017,10,WEH,Sauber,17,0,False
2017,10,ALO,McLaren,999,0,True
2017,10,SAI,Toro Rosso,999,0,True
2017,10,PAL,Renault,999,0,True
2017,11,VET,Ferrari,1,25,False
2017,11,RAI,Ferrari,2,18,False
2017,11,BOT,Mercedes,3,15,False
2017,11,HAM,Mercedes,4,12,False
2017,11,VER,Red Bull,5,10,False
2017,11,ALO,McLaren,6,8,False
2017,11,SAI,Toro Rosso,7,6,False
2017,11,PER,Force India,8,4,False
2017,11,OCO,Force India,9,2,False
2017,11,VAN,McLaren,10,1,False
2017,11,KVY,Toro Rosso,11,0,False
2017,11,PAL,Renault,12,0,False
2017,11,MAG,Haas F1 Team,13,0,False
2017,11,STR,Williams,14,0,False
2017,11,WEH,Sauber,15,0,False
2017,11,ERI,Sauber,16,0,False
2017,11,HUL,Renault,17,0,False
2017,11,DIR,Williams,999,0,True
2017,11,GRO,Haas F1 Team,999,0,True
2017,11,RIC,Red Bull,999,0,True
2017,12,HAM,Mercedes,1,25,False
2017,12,VET,Ferrari,2,18,False
2017,12,RIC,Red Bull,3,15,False
2017,12,RAI,Ferrari,4,12,False
2017,12,BOT,Mercedes,5,10,False
2017,12,HUL,Renault,6,8,False
2017,12,GRO,Haas F1 Team,7,6,False
2017,12,MAS,Williams,8,4,False
2017,12,OCO,Force India,9,2,False
2017,12,SAI,Toro Rosso,10,1,False
2017,12,STR,Williams,11,0,False
2017,12,KVY,Toro Rosso,12,0,False
2017,12,PAL,Renault,13,0,False
2017,12,VAN,McLaren,14,0,False
2017,12,MAG,Haas F1 Team,15,0,False
2017,12,ERI,Sauber,16,0,False
2017,12,PER,Force India,17,0,False
2017,12,ALO,McLaren,999,0,True
2017,12,VER,Red Bull,999,0,True
2017,12,WEH,Sauber,999,0,True
2017,13,HAM,Mercedes,1,25,False
2017,13,BOT,Mercedes,2,18,False
2017,13,VET,Ferrari,3,15,False
2017,13,RIC,Red Bull,4,12,False
2017,13,RAI,Ferrari,5,10,False
2017,13,OCO,Force India,6,8,False
2017,13,STR,Williams,7,6,False
2017,13,MAS,Williams,8,4,False
2017,13,PER,Force India,9,2,False
2017,13,VER,Red Bull,10,1,False
2017,13,MAG,Haas F1 Team,11,0,False
2017,13,KVY,Toro Rosso,12,0,False
2017,13,HUL,Renault,13,0,False
2017,13,SAI,Toro Rosso,14,0,False
2017,13,GRO,Haas F1 Team,15,0,False
2017,13,WEH,Sauber,16,0,False
2017,13,ALO,McLaren,17,0,False
2017,13,ERI,Sauber,18,0,False
2017,13,VAN,McLaren,999,0,True
2017,13,PAL,Renault,999,0,True
2017,14,HAM,Mercedes,1,25,False
2017,14,RIC,Red Bull,2,18,False
2017,14,BOT,Mercedes,3,15,False
2017,14,SAI,Toro Rosso,4,12,False
2017,14,PER,Force India,5,10,False
2017,14,PAL,Renault,6,8,False
2017,14,VAN,McLaren,7,6,False
2017,14,STR,Williams,8,4,False
2017,14,GRO,Haas F1 Team,9,2,False
2017,14,OCO,Force India,10,1,False
2017,14,MAS,Williams,11,0,False
2017,14,WEH,Sauber,12,0,False
2017,14,MAG,Haas F1 Team,999,0,True
2017,14,HUL,Renault,999,0,True
2017,14,ERI,Sauber,999,0,True
2017,14,KVY,Toro Rosso,999,0,True
2017,14,ALO,McLaren,999,0,True
2017,14,VET,Ferrari,999,0,True
2017,14,VER,Red Bull,999,0,True
2017,14,RAI,Ferrari,999,0,True
2017,15,VER,Red Bull,1,25,False
2017,15,HAM,Mercedes,2,18,False
2017,15,RIC,Red Bull,3,15,False
2017,15,VET,Ferrari,4,12,False
2017,15,BOT,Mercedes,5,10,False
2017,15,PER,Force India,6,8,False
2017,15,VAN,McLaren,7,6,False
2017,15,STR,Williams,8,4,False
2017,15,MAS,Williams,9,2,False
2017,15,OCO,Force India,10,1,False
2017,15,ALO,McLaren,11,0,False
2017,15,MAG,Haas F1 Team,12,0,False
2017,15,GRO,Haas F1 Team,13,0,False
2017,15,GAS,Toro Rosso,14,0,False
2017,15,PAL,Renault,15,0,False
2017,15,HUL,Renault,16,0,False
2017,15,WEH,Sauber,17,0,False
2017,15,ERI,Sauber,18,0,False
2017,15,SAI,Toro Rosso,999,0,True
2017,15,RAI,Ferrari,999,0,True
2017,16,HAM,Mercedes,1,25,False
2017,16,VER,Red Bull,2,18,False
2017,16,RIC,Red Bull,3,15,False
2017,16,BOT,Mercedes,4,12,False
2017,16,RAI,Ferrari,5,10,False
2017,16,OCO,Force India,6,8,False
2017,16,PER,Force India,7,6,False
2017,16,MAG,Haas F1 Team,8,4,False
2017,16,GRO,Haas F1 Team,9,2,False
2017,16,MAS,Williams,10,1,False
2017,16,ALO,McLaren,11,0,False
2017,16,PAL,Renault,12,0,False
2017,16,GAS,Toro Rosso,13,0,False
2017,16,VAN,McLaren,14,0,False
2017,16,WEH,Sauber,15,0,False
2017,16,STR,Williams,999,0,True
2017,16,HUL,Renault,999,0,True
2017,16,ERI,Sauber,999,0,True
2017,16,VET,Ferrari,999,0,True
2017,16,SAI,Toro Rosso,999,0,True
2017,17,HAM,Mercedes,1,25,False
2017,17,VET,Ferrari,2,18,False
2017,17,RAI,Ferrari,3,15,False
2017,17,VER,Red Bull,4,12,False
2017,17,BOT,Mercedes,5,10,False
2017,17,OCO,Force India,6,8,False
2017,17,SAI,Renault,7,6,False
2017,17,PER,Force India,8,4,False
2017,17,MAS,Williams,9,2,False
2017,17,KVY,Toro Rosso,10,1,False
2017,17,STR,Williams,11,0,False
2017,17,VAN,McLaren,12,0,False
2017,17,HAR,Toro Rosso,13,0,False
2017,17,GRO,Haas F1 Team,14,0,False
2017,17,ERI,Sauber,15,0,False
2017,17,MAG,Haas F1 Team,16,0,False
2017,17,ALO,McLaren,999,0,True
2017,17,RIC,Red Bull,999,0,True
2017,17,WEH,Sauber,999,0,True
2017,17,HUL,Renault,999,0,True
2017,18,VER,Red Bull,1,25,False
2017,18,BOT,Mercedes,2,18,False
2017,18,RAI,Ferrari,3,15,False
2017,18,VET,Ferrari,4,12,False
2017,18,OCO,Force India,5,10,False
2017,18,STR,Williams,6,8,False
2017,18,PER,Force India,7,6,False
2017,18,MAG,Haas F1 Team,8,4,False
2017,18,HAM,Mercedes,9,2,False
2017,18,ALO,McLaren,10,1,False
2017,18,MAS,Williams,11,0,False
2017,18,VAN,McLaren,12,0,False
2017,18,GAS,Toro Rosso,13,0,False
2017,18,WEH,Sauber,14,0,False
2017,18,GRO,Haas F1 Team,15,0,False
2017,18,SAI,Renault,999,0,True
2017,18,ERI,Sauber,999,0,True
2017,18,HAR,Toro Rosso,999,0,True
2017,18,HUL,Renault,999,0,True
2017,18,RIC,Red Bull,999,0,True
2017,19,VET,Ferrari,1,25,False
2017,19,BOT,Mercedes,2,18,False
2017,19,RAI,Ferrari,3,15,False
2017,19,HAM,Mercedes,4,12,False
2017,19,VER,Red Bull,5,10,False
2017,19,RIC,Red Bull,6,8,False
2017,19,MAS,Williams,7,6,False
2017,19,ALO,McLaren,8,4,False
2017,19,PER,Force India,9,2,False
2017,19,HUL,Renault,10,1,False
2017,19,SAI,Renault,11,0,False
2017,19,GAS,Toro Rosso,12,0,False
2017,19,ERI,Sauber,13,0,False
2017,19,WEH,Sauber,14,0,False
2017,19,GRO,Haas F1 Team,15,0,False
2017,19,STR,Williams,16,0,False
2017,19,HAR,Toro Rosso,999,0,True
2017,19,OCO,Force India,999,0,True
2017,19,VAN,McLaren,999,0,True
2017,19,MAG,Haas F1 Team,999,0,True
2017,20,BOT,Mercedes,1,25,False
2017,20,HAM,Mercedes,2,18,False
2017,20,VET,Ferrari,3,15,False
2017,20,RAI,Ferrari,4,12,False
2017,20,VER,Red Bull,5,10,False
2017,20,HUL,Renault,6,8,False
2017,20,PER,Force India,7,6,False
2017,20,OCO,Force India,8,4,False
2017,20,ALO,McLaren,9,2,False
2017,20,MAS,Williams,10,1,False
2017,20,GRO,Haas F1 Team,11,0,False
2017,20,VAN,McLaren,12,0,False
2017,20,MAG,Haas F1 Team,13,0,False
2017,20,WEH,Sauber,14,0,False
2017,20,HAR,Toro Rosso,15,0,False
2017,20,GAS,Toro Rosso,16,0,False
2017,20,ERI,Sauber,17,0,False
2017,20,STR,Williams,18,0,False
2017,20,SAI,Renault,999,0,True
2017,20,RIC,Red Bull,999,0,True
2018,1,VET,Ferrari,1,25,False
2018,1,HAM,Mercedes,2,18,False
2018,1,RAI,Ferrari,3,15,False
2018,1,RIC,Red Bull Racing,4,12,False
2018,1,ALO,McLaren,5,10,False
2018,1,VER,Red Bull Racing,6,8,False
2018,1,HUL,Renault,7,6,False
2018,1,BOT,Mercedes,8,4,False
2018,1,VAN,McLaren,9,2,False
2018,1,SAI,Renault,10,1,False
2018,1,PER,Force India,11,0,False
2018,1,OCO,Force India,12,0,False
2018,1,LEC,Sauber,13,0,False
2018,1,STR,Williams,14,0,False
2018,1,HAR,Toro Rosso,15,0,False
2018,1,GRO,Haas F1 Team,999,0,True
2018,1,MAG,Haas F1 Team,999,0,True
2018,1,GAS,Toro Rosso,999,0,True
2018,1,ERI,Sauber,999,0,True
2018,1,SIR,Williams,999,0,True
2018,2,VET,Ferrari,1,25,False
2018,2,BOT,Mercedes,2,18,False
2018,2,HAM,Mercedes,3,15,False
2018,2,GAS,Toro Rosso,4,12,False
2018,2,MAG,Haas F1 Team,5,10,False
2018,2,HUL,Renault,6,8,False
2018,2,ALO,McLaren,7,6,False
2018,2,VAN,McLaren,8,4,False
2018,2,ERI,Sauber,9,2,False
2018,2,OCO,Force India,10,1,False
2018,2,SAI,Renault,11,0,False
2018,2,LEC,Sauber,12,0,False
2018,2,GRO,Haas F1 Team,13,0,False
2018,2,STR,Williams,14,0,False
2018,2,SIR,Williams,15,0,False
2018,2,PER,Force India,16,0,False
2018,2,HAR,Toro Rosso,17,0,False
2018,2,RAI,Ferrari,999,0,True
2018,2,VER,Red Bull Racing,999,0,True
2018,2,RIC,Red Bull Racing,999,0,True
2018,3,RIC,Red Bull Racing,1,25,False
2018,3,BOT,Mercedes,2,18,False
2018,3,RAI,Ferrari,3,15,False
2018,3,HAM,Mercedes,4,12,False
2018,3,VER,Red Bull Racing,5,10,False
2018,3,HUL,Renault,6,8,False
2018,3,ALO,McLaren,7,6,False
2018,3,VET,Ferrari,8,4,False
2018,3,SAI,Renault,9,2,False
2018,3,MAG,Haas F1 Team,10,1,False
2018,3,OCO,Force India,11,0,False
2018,3,PER,Force India,12,0,False
2018,3,VAN,McLaren,13,0,False
2018,3,STR,Williams,14,0,False
2018,3,SIR,Williams,15,0,False
2018,3,ERI,Sauber,16,0,False
2018,3,GRO,Haas F1 Team,17,0,False
2018,3,GAS,Toro Rosso,18,0,False
2018,3,LEC,Sauber,19,0,False
2018,3,HAR,Toro Rosso,20,0,False
2018,4,HAM,Mercedes,1,25,False
2018,4,RAI,Ferrari,2,18,False
2018,4,PER,Force India,3,15,False
2018,4,VET,Ferrari,4,12,False
2018,4,SAI,Renault,5,10,False
2018,4,LEC,Sauber,6,8,False
2018,4,ALO,McLaren,7,6,False
2018,4,STR,Williams,8,4,False
2018,4,VAN,McLaren,9,2,False
2018,4,HAR,Toro Rosso,10,1,False
2018,4,ERI,Sauber,11,0,False
2018,4,GAS,Toro Rosso,12,0,False
2018,4,MAG,Haas F1 Team,13,0,False
2018,4,BOT,Mercedes,999,0,True
2018,4,GRO,Haas F1 Team,999,0,True
2018,4,VER,Red Bull Racing,999,0,True
2018,4,RIC,Red Bull Racing,999,0,True
2018,4,HUL,Renault,999,0,True
2018,4,OCO,Force India,999,0,True
2018,4,SIR,Williams,999,0,True
2018,5,HAM,Mercedes,1,25,False
2018,5,BOT,Mercedes,2,18,False
2018,5,VER,Red Bull Racing,3,15,False
2018,5,VET,Ferrari,4,12,False
2018,5,RIC,Red Bull Racing,5,10,False
2018,5,MAG,Haas F1 Team,6,8,False
2018,5,SAI,Renault,7,6,False
2018,5,ALO,McLaren,8,4,False
2018,5,PER,Force India,9,2,False
2018,5,LEC,Sauber,10,1,False
2018,5,STR,Williams,11,0,False
2018,5,HAR,Toro Rosso,12,0,False
2018,5,ERI,Sauber,13,0,False
2018,5,SIR,Williams,14,0,False
2018,5,VAN,McLaren,999,0,True
2018,5,OCO,Force India,999,0,True
2018,5,RAI,Ferrari,999,0,True
2018,5,GRO,Haas F1 Team,999,0,True
2018,5,GAS,Toro Rosso,999,0,True
2018,5,HUL,Renault,999,0,True
2018,6,RIC,Red Bull Racing,1,25,False
2018,6,VET,Ferrari,2,18,False
2018,6,HAM,Mercedes,3,15,False
2018,6,RAI,Ferrari,4,12,False
2018,6,BOT,Mercedes,5,10,False
2018,6,OCO,Force India,6,8,False
2018,6,GAS,Toro Rosso,7,6,False
2018,6,HUL,Renault,8,4,False
2018,6,VER,Red Bull Racing,9,2,False
2018,6,SAI,Renault,10,1,False
2018,6,ERI,Sauber,11,0,False
2018,6,PER,Force India,12,0,False
2018,6,MAG,Haas F1 Team,13,0,False
2018,6,VAN,McLaren,14,0,False
2018,6,GRO,Haas F1 Team,15,0,False
2018,6,SIR,Williams,16,0,False
2018,6,STR,Williams,17,0,False
2018,6,LEC,Sauber,999,0,True
2018,6,HAR,Toro Rosso,999,0,True
2018,6,ALO,McLaren,999,0,True
2018,7,VET,Ferrari,1,25,False
2018,7,BOT,Mercedes,2,18,False
2018,7,VER,Red Bull Racing,3,15,False
2018,7,RIC,Red Bull Racing,4,12,False
2018,7,HAM,Mercedes,5,10,False
2018,7,RAI,Ferrari,6,8,False
2018,7,HUL,Renault,7,6,False
2018,7,SAI,Renault,8,4,False
2018,7,OCO,Force India,9,2,False
2018,7,LEC,Sauber,10,1,False
2018,7,GAS,Toro Rosso,11,0,False
2018,7,GRO,Haas F1 Team,12,0,False
2018,7,MAG,Haas F1 Team,13,0,False
2018,7,PER,Force India,14,0,False
2018,7,ERI,Sauber,15,0,False
2018,7,VAN,McLaren,16,0,False
2018,7,SIR,Williams,17,0,False
2018,7,ALO,McLaren,999,0,True
2018,7,HAR,Toro Rosso,999,0,True
2018,7,STR,Williams,999,0,True
2018,8,HAM,Mercedes,1,25,False
2018,8,VER,Red Bull Racing,2,18,False
2018,8,RAI,Ferrari,3,15,False
2018,8,RIC,Red Bull Racing,4,12,False
2018,8,VET,Ferrari,5,10,False
2018,8,MAG,Haas F1 Team,6,8,False
2018,8,BOT,Mercedes,7,6,False
2018,8,SAI,Renault,8,4,False
2018,8,HUL,Renault,9,2,False
2018,8,LEC,Sauber,10,1,False
2018,8,GRO,Haas F1 Team,11,0,False
2018,8,VAN,McLaren,12,0,False
2018,8,ERI,Sauber,13,0,False
2018,8,HAR,Toro Rosso,14,0,False
2018,8,SIR,Williams,15,0,False
2018,8,ALO,McLaren,16,0,False
2018,8,STR,Williams,17,0,False
2018,8,PER,Force India,999,0,True
2018,8,OCO,Force India,999,0,True
2018,8,GAS,Toro Rosso,999,0,True
2018,9,VER,Red Bull Racing,1,25,False
2018,9,RAI,Ferrari,2,18,False
2018,9,VET,Ferrari,3,15,False
2018,9,GRO,Haas F1 Team,4,12,False
2018,9,MAG,Haas F1 Team,5,10,False
2018,9,OCO,Force India,6,8,False
2018,9,PER,Force India,7,6,False
2018,9,ALO,McLaren,8,4,False
2018,9,LEC,Sauber,9,2,False
2018,9,ERI,Sauber,10,1,False
2018,9,GAS,Toro Rosso,11,0,False
2018,9,SAI,Renault,12,0,False
2018,9,SIR,Williams,13,0,False
2018,9,STR,Williams,14,0,False
2018,9,VAN,McLaren,15,0,False
2018,9,HAM,Mercedes,999,0,True
2018,9,HAR,Toro Rosso,999,0,True
2018,9,RIC,Red Bull Racing,999,0,True
2018,9,BOT,Mercedes,999,0,True
2018,9,HUL,Renault,999,0,True
2018,10,VET,Ferrari,1,25,False
2018,10,HAM,Mercedes,2,18,False
2018,10,RAI,Ferrari,3,15,False
2018,10,BOT,Mercedes,4,12,False
2018,10,RIC,Red Bull Racing,5,10,False
2018,10,HUL,Renault,6,8,False
2018,10,OCO,Force India,7,6,False
2018,10,ALO,McLaren,8,4,False
2018,10,MAG,Haas F1 Team,9,2,False
2018,10,PER,Force India,10,1,False
2018,10,VAN,McLaren,11,0,False
2018,10,STR,Williams,12,0,False
2018,10,GAS,Toro Rosso,13,0,False
2018,10,SIR,Williams,14,0,False
2018,10,VER,Red Bull Racing,999,0,True
2018,10,GRO,Haas F1 Team,999,0,True
2018,10,SAI,Renault,999,0,True
2018,10,ERI,Sauber,999,0,True
2018,10,LEC,Sauber,999,0,True
2018,10,HAR,Toro Rosso,999,0,True
2018,11,HAM,Mercedes,1,25,False
2018,11,BOT,Mercedes,2,18,False
2018,11,RAI,Ferrari,3,15,False
2018,11,VER,Red Bull Racing,4,12,False
2018,11,HUL,Renault,5,10,False
2018,11,GRO,Haas F1 Team,6,8,False
2018,11,PER,Force India,7,6,False
2018,11,OCO,Force India,8,4,False
2018,11,ERI,Sauber,9,2,False
2018,11,HAR,Toro Rosso,10,1,False
2018,11,MAG,Haas F1 Team,11,0,False
2018,11,SAI,Renault,12,0,False
2018,11,VAN,McLaren,13,0,False
2018,11,GAS,Toro Rosso,14,0,False
2018,11,LEC,Sauber,15,0,False
2018,11,ALO,McLaren,16,0,False
2018,11,STR,Williams,999,0,True
2018,11,VET,Ferrari,999,0,True
2018,11,SIR,Williams,999,0,True
2018,11,RIC,Red Bull Racing,999,0,True
2018,12,HAM,Mercedes,1,25,False
2018,12,VET,Ferrari,2,18,False
2018,12,RAI,Ferrari,3,15,False
2018,12,RIC,Red Bull Racing,4,12,False
2018,12,BOT,Mercedes,5,10,False
2018,12,GAS,Toro Rosso,6,8,False
2018,12,MAG,Haas F1 Team,7,6,False
2018,12,ALO,McLaren,8,4,False
2018,12,SAI,Renault,9,2,False
2018,12,GRO,Haas F1 Team,10,1,False
2018,12,HAR,Toro Rosso,11,0,False
2018,12,HUL,Renault,12,0,False
2018,12,OCO,Force India,13,0,False
2018,12,PER,Force India,14,0,False
2018,12,ERI,Sauber,15,0,False
2018,12,SIR,Williams,16,0,False
2018,12,STR,Williams,17,0,False
2018,12,VAN,McLaren,999,0,True
2018,12,VER,Red Bull Racing,999,0,True
2018,12,LEC,Sauber,999,0,True
2018,13,VET,Ferrari,1,25,False
2018,13,HAM,Mercedes,2,18,False
2018,13,VER,Red Bull Racing,3,15,False
2018,13,BOT,Mercedes,4,12,False
2018,13,PER,Racing Point,5,10,False
2018,13,OCO,Racing Point,6,8,False
2018,13,GRO,Haas F1 Team,7,6,False
2018,13,MAG,Haas F1 Team,8,4,False
2018,13,GAS,Toro Rosso,9,2,False
2018,13,ERI,Sauber,10,1,False
2018,13,SAI,Renault,11,0,False
2018,13,SIR,Williams,12,0,False
2018,13,STR,Williams,13,0,False
2018,13,HAR,Toro Rosso,14,0,False
2018,13,VAN,McLaren,15,0,False
2018,13,RIC,Red Bull Racing,999,0,True
2018,13,RAI,Ferrari,999,0,True
2018,13,LEC,Sauber,999,0,True
2018,13,ALO,McLaren,999,0,True
2018,13,HUL,Renault,999,0,True
2018,14,HAM,Mercedes,1,25,False
2018,14,RAI,Ferrari,2,18,False
2018,14,BOT,Mercedes,3,15,False
2018,14,VET,Ferrari,4,12,False
2018,14,VER,Red Bull Racing,5,10,False
2018,14,OCO,Racing Point,6,8,False
2018,14,PER,Racing Point,7,6,False
2018,14,SAI,Renault,8,4,False
2018,14,STR,Williams,9,2,False
2018,14,SIR,Williams,10,1,False
2018,14,LEC,Sauber,11,0,False
2018,14,VAN,McLaren,12,0,False
2018,14,HUL,Renault,13,0,False
2018,14,GAS,Toro Rosso,14,0,False
2018,14,ERI,Sauber,15,0,False
2018,14,MAG,Haas F1 Team,16,0,False
2018,14,GRO,Haas F1 Team,999,0,True
2018,14,RIC,Red Bull Racing,999,0,True
2018,14,ALO,McLaren,999,0,True
2018,14,HAR,Toro Rosso,999,0,True
2018,15,HAM,Mercedes,1,25,False
2018,15,VER,Red Bull Racing,2,18,False
2018,15,VET,Ferrari,3,15,False
2018,15,BOT,Mercedes,4,12,False
2018,15,RAI,Ferrari,5,10,False
2018,15,RIC,Red Bull Racing,6,8,False
2018,15,ALO,McLaren,7,6,False
2018,15,SAI,Renault,8,4,False
2018,15,LEC,Sauber,9,2,False
2018,15,HUL,Renault,10,1,False
2018,15,ERI,Sauber,11,0,False
2018,15,VAN,McLaren,12,0,False
2018,15,GAS,Toro Rosso,13,0,False
2018,15,STR,Williams,14,0,False
2018,15,GRO,Haas F1 Team,15,0,False
2018,15,PER,Racing Point,16,0,False
2018,15,HAR,Toro Rosso,17,0,False
2018,15,MAG,Haas F1 Team,18,0,False
2018,15,SIR,Williams,19,0,False
2018,15,OCO,Racing Point,999,0,True
2018,16,HAM,Mercedes,1,25,False
2018,16,BOT,Mercedes,2,18,False
2018,16,VET,Ferrari,3,15,False
2018,16,RAI,Ferrari,4,12,False
2018,16,VER,Red Bull Racing,5,10,False
2018,16,RIC,Red Bull Racing,6,8,False
2018,16,LEC,Sauber,7,6,False
2018,16,MAG,Haas F1 Team,8,4,False
2018,16,OCO,Racing Point,9,2,False
2018,16,PER,Racing Point,10,1,False
2018,16,GRO,Haas F1 Team,11,0,False
2018,16,HUL,Renault,12,0,False
2018,16,ERI,Sauber,13,0,False
2018,16,ALO,McLaren,14,0,False
2018,16,STR,Williams,15,0,False
2018,16,VAN,McLaren,16,0,False
2018,16,SAI,Renault,17,0,False
2018,16,SIR,Williams,18,0,False
2018,16,GAS,Toro Rosso,999,0,True
2018,16,HAR,Toro Rosso,999,0,True
2018,17,HAM,Mercedes,1,25,False
2018,17,BOT,Mercedes,2,18,False
2018,17,VER,Red Bull Racing,3,15,False
2018,17,RIC,Red Bull Racing,4,12,False
2018,17,RAI,Ferrari,5,10,False
2018,17,VET,Ferrari,6,8,False
2018,17,PER,Racing Point,7,6,False
2018,17,GRO,Haas F1 Team,8,4,False
2018,17,OCO,Racing Point,9,2,False
2018,17,SAI,Renault,10,1,False
2018,17,GAS,Toro Rosso,11,0,False
2018,17,ERI,Sauber,12,0,False
2018,17,HAR,Toro Rosso,13,0,False
2018,17,ALO,McLaren,14,0,False
2018,17,VAN,McLaren,15,0,False
2018,17,SIR,Williams,16,0,False
2018,17,STR,Williams,17,0,False
2018,17,LEC,Sauber,999,0,True
2018,17,HUL,Renault,999,0,True
2018,17,MAG,Haas F1 Team,999,0,True
2018,18,RAI,Ferrari,1,25,False
2018,18,VER,Red Bull Racing,2,18,False
2018,18,HAM,Mercedes,3,15,False
2018,18,VET,Ferrari,4,12,False
2018,18,BOT,Mercedes,5,10,False
2018,18,HUL,Renault,6,8,False
2018,18,SAI,Renault,7,6,False
2018,18,PER,Racing Point,8,4,False
2018,18,HAR,Toro Rosso,9,2,False
2018,18,ERI,Sauber,10,1,False
2018,18,VAN,McLaren,11,0,False
2018,18,GAS,Toro Rosso,12,0,False
2018,18,SIR,Williams,13,0,False
2018,18,STR,Williams,14,0,False
2018,18,OCO,Racing Point,999,0,True
2018,18,MAG,Haas F1 Team,999,0,True
2018,18,LEC,Sauber,999,0,True
2018,18,RIC,Red Bull Racing,999,0,True
2018,18,GRO,Haas F1 Team,999,0,True
2018,18,ALO,McLaren,999,0,True
2018,19,VER,Red Bull Racing,1,25,False
2018,19,VET,Ferrari,2,18,False
2018,19,RAI,Ferrari,3,15,False
2018,19,HAM,Mercedes,4,12,False
2018,19,BOT,Mercedes,5,10,False
2018,19,HUL,Renault,6,8,False
